convertedManaCost,toughness,power,edhrecRank,num_rulings,num_sets_printed,colour_U,colour_R,colour_W,colour_G,colour_B,colour_[],rarity_common,rarity_uncommon,rarity_rare,rarity_mythic,prices.paper.2019-08-11
3,2,2,10584,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,1,1,8065,1,2,0,0,0,0,0,0,1,0,0,0,0.17
3,2,3,14046,0,2,0,0,0,0,0,0,1,0,0,0,0.18
2,2,2,10000,0,1,0,0,0,0,0,0,0,1,0,0,0.23
1,2,2,6927,1,1,0,0,0,0,0,0,0,1,0,0,0.47
1,1,1,6927,1,1,0,0,0,0,0,0,0,1,0,0,0.47
4,2,3,11920,0,1,0,0,0,0,0,0,1,0,0,0,0.16
5,5,2,6375,0,1,0,0,0,0,0,0,1,0,0,0,0.18
5,5,5,7377,1,2,0,0,0,0,0,0,0,0,0,1,0.65
3,2,2,11962,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,2,17224,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,8898,0,1,0,0,0,0,0,0,1,0,0,0,0.22
5,3,3,8688,0,1,0,0,0,0,0,0,0,1,0,0,0.25
4,3,3,15309,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,1,0,13577,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,13436,0,1,0,0,0,0,0,0,1,0,0,0,0.2
3,3,2,17250,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,1,13980,1,1,0,0,0,0,0,0,0,1,0,0,0.25
4,3,2,8216,0,1,0,0,0,0,0,0,1,0,0,0,0.21
1,1,1,13095,0,1,0,0,0,0,0,0,1,0,0,0,0.2
4,4,3,11535,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,6488,0,1,0,0,0,0,0,0,1,0,0,0,0.19
5,3,3,14982,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,1,2,13036,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,2,14457,0,3,0,0,0,0,0,0,0,1,0,0,0.24
1,1,1,12541,0,1,0,0,0,0,0,0,0,1,0,0,0.27
1,1,1,10035,0,3,0,0,0,0,0,0,0,1,0,0,0.25
2,1,1,12263,0,1,0,0,0,0,0,0,0,1,0,0,0.25
1,1,1,9809,0,1,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,6151,1,1,0,0,0,0,0,0,1,0,0,0,0.25
1,1,1,15452,0,1,0,0,0,0,0,0,0,1,0,0,0.24
2,2,2,10717,0,1,0,0,0,0,0,0,0,1,0,0,0.28
2,2,2,8285,0,1,0,0,0,0,0,0,0,1,0,0,0.84
4,1,2,7088,0,1,0,0,0,0,0,0,0,1,0,0,0.25
2,2,0,9066,0,1,0,0,0,0,0,0,0,1,0,0,0.31
4,1,4,12373,0,1,0,0,0,0,0,0,1,0,0,0,0.2
4,4,4,13177,0,1,0,0,0,0,0,0,0,1,0,0,0.23
3,3,2,7063,0,1,0,0,0,0,0,0,0,1,0,0,0.63
5,3,3,10253,0,1,0,0,0,0,0,0,0,1,0,0,0.25
5,2,2,9628,1,1,0,0,0,0,0,0,0,1,0,0,0.25
3,1,0,14571,0,1,0,0,0,0,0,0,1,0,0,0,0.2
5,3,2,9786,0,1,0,0,0,0,0,0,1,0,0,0,0.21
2,1,2,14184,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,9218,0,1,0,0,0,0,0,0,1,0,0,0,0.2
4,2,2,6319,1,1,0,0,0,0,0,0,0,1,0,0,0.85
4,2,2,11136,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,3,2,11027,1,3,0,0,0,0,0,0,1,0,0,0,0.19
3,1,2,12549,1,1,0,0,0,0,0,0,1,0,0,0,0.19
3,1,2,18102,0,1,0,0,0,0,0,0,1,0,0,0,0.19
6,4,6,12227,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,6158,0,2,0,0,0,0,0,0,0,1,0,0,0.34
2,1,1,7922,0,1,0,0,0,0,0,0,1,0,0,0,0.2
4,3,1,10071,1,1,0,0,0,0,0,0,0,1,0,0,0.25
5,3,4,18344,0,3,0,0,0,0,0,0,1,0,0,0,0.19
6,5,6,9448,0,4,0,0,0,0,0,0,0,1,0,0,0.25
1,1,1,8491,1,1,0,0,0,0,0,0,1,0,0,0,0.19
2,3,3,16965,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,5,4,13394,0,3,0,0,0,0,0,0,0,1,0,0,0.25
6,3,4,13397,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,3,3,14592,1,1,0,0,0,0,0,0,0,1,0,0,0.25
1,1,1,1877,0,1,0,0,0,0,0,0,1,0,0,0,3
4,2,2,17177,0,1,0,0,0,0,0,0,0,1,0,0,0.24
2,1,1,11200,1,1,0,0,0,0,0,0,0,1,0,0,0.29
5,2,3,17349,0,1,0,0,0,0,0,0,1,0,0,0,0.19
5,3,3,18147,0,1,0,0,0,0,0,0,1,0,0,0,0.2
3,1,2,16022,0,2,0,0,0,0,0,0,1,0,0,0,0.19
2,2,1,8738,0,2,0,0,0,0,0,0,1,0,0,0,0.19
3,1,2,17728,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,3,3,8527,0,1,0,0,0,0,0,0,0,1,0,0,0.25
3,3,3,13864,1,1,0,0,0,0,0,0,0,1,0,0,0.25
5,3,2,11387,0,1,0,0,0,0,0,0,1,0,0,0,0.19
4,4,5,11830,1,1,0,0,0,0,0,0,0,1,0,0,0.35
5,3,3,13791,0,1,0,0,0,0,0,0,1,0,0,0,0.19
1,2,1,12451,1,1,0,0,0,0,0,0,0,1,0,0,0.28
4,1,3,7777,0,2,0,0,0,0,0,0,0,1,0,0,0.28
2,1,1,14223,0,1,0,0,0,0,0,0,0,1,0,0,0.21
5,5,3,7880,0,1,0,0,0,0,0,0,0,1,0,0,0.24
6,5,6,12300,0,1,0,0,0,0,0,0,1,0,0,0,0.15
4,3,4,4941,1,3,0,0,0,0,0,0,0,0,1,0,0.33
2,2,2,9493,1,1,0,0,0,0,0,0,0,1,0,0,0.23
2,1,1,13006,1,1,0,0,0,0,0,0,1,0,0,0,0.2
5,3,3,15299,0,2,0,0,0,0,0,0,0,1,0,0,0.21
5,4,4,3052,0,1,0,0,0,0,0,0,0,1,0,0,0.28
4,1,2,6422,1,1,0,0,0,0,0,0,1,0,0,0,0.18
4,3,3,16860,1,1,0,0,0,0,0,0,1,0,0,0,0.17
5,3,4,15414,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,3124,1,1,0,0,0,0,0,0,1,0,0,0,0.42
3,2,2,10381,0,2,0,0,0,0,0,0,1,0,0,0,0.17
4,3,2,10054,1,3,0,0,0,0,0,0,0,1,0,0,0.23
2,2,2,17073,0,1,0,0,0,0,0,0,1,0,0,0,0.33
6,6,6,2229,1,1,0,0,0,0,0,0,0,0,1,0,0.75
3,2,2,5720,1,1,0,0,0,0,0,0,1,0,0,0,0.2
1,1,1,2401,1,3,0,0,0,0,0,0,1,0,0,0,0.19
6,3,6,17077,1,1,0,0,0,0,0,0,0,1,0,0,0.21
3,3,2,5301,1,1,0,0,0,0,0,0,1,0,0,0,0.2
4,4,2,15682,0,1,0,0,0,0,0,0,0,1,0,0,0.23
2,1,2,11846,1,1,0,0,0,0,0,0,1,0,0,0,0.17
2,1,2,14975,0,1,0,0,0,0,0,0,0,1,0,0,0.22
7,7,7,4613,1,1,0,0,0,0,0,0,0,0,1,0,0.9
1,2,1,8561,1,2,0,0,0,0,0,0,1,0,0,0,0.18
4,4,4,12822,0,1,0,0,0,0,0,0,0,0,1,0,0.37
3,2,2,18263,0,1,0,0,0,0,0,0,1,0,0,0,0.16
6,4,5,16546,1,1,0,0,0,0,0,0,1,0,0,0,0.15
1,1,1,4328,1,3,0,0,0,0,0,0,1,0,0,0,0.2
4,4,2,14562,0,1,0,0,0,0,0,0,1,0,0,0,0.15
4,3,3,6929,1,4,0,0,0,0,0,0,0,1,0,0,0.24
1,2,2,9485,1,1,0,0,0,0,0,0,1,0,0,0,0.3
1,1,1,10606,1,1,0,0,0,0,0,0,1,0,0,0,0.18
3,3,1,1886,1,2,0,0,0,0,0,0,0,0,1,0,4.67
4,2,3,3165,1,1,0,0,0,0,0,0,0,0,1,0,2.72
6,5,5,2471,1,3,0,0,0,0,0,0,0,0,1,0,0.41
3,1,2,2203,1,1,0,0,0,0,0,0,0,1,0,0,1.48
4,4,4,2382,0,2,0,0,0,0,0,0,0,0,0,1,1.01
3,2,2,9342,0,2,0,0,0,0,0,0,1,0,0,0,0.17
5,4,4,8666,1,2,0,0,0,0,0,0,0,0,1,0,0.35
2,2,2,2076,1,2,0,0,0,0,0,0,0,0,1,0,2.85
8,8,8,3415,1,1,0,0,0,0,0,0,0,0,0,1,3.57
2,1,2,16265,0,1,0,0,0,0,0,0,0,1,0,0,0.21
3,5,1,14010,0,1,0,0,0,0,0,0,1,0,0,0,0.17
4,2,2,18551,1,1,0,0,0,0,0,0,1,0,0,0,0.15
5,3,5,16131,1,1,0,0,0,0,0,0,1,0,0,0,0.17
3,2,3,17902,0,1,0,0,0,0,0,0,1,0,0,0,0.15
2,1,2,6659,0,2,0,0,0,0,0,0,0,1,0,0,0.22
3,3,3,17515,0,2,0,0,0,0,0,0,0,1,0,0,0.22
4,3,4,1720,1,1,0,0,0,0,0,0,0,0,1,0,3.53
3,1,2,6905,0,2,0,0,0,0,0,0,1,0,0,0,0.19
6,4,4,13323,1,1,0,0,0,0,0,0,0,1,0,0,0.22
2,1,2,18111,0,1,0,0,0,0,0,0,1,0,0,0,0.17
4,3,3,12780,1,1,0,0,0,0,0,0,0,1,0,0,0.22
2,1,2,14385,0,1,0,0,0,0,0,0,0,1,0,0,0.21
2,1,1,3220,1,3,0,0,0,0,0,0,1,0,0,0,0.25
2,4,1,16955,0,2,0,0,0,0,0,0,1,0,0,0,0.15
5,3,5,3725,1,1,0,0,0,0,0,0,0,0,1,0,0.49
7,7,7,4964,1,1,0,0,0,0,0,0,0,0,0,1,0.97
5,3,3,9056,1,2,0,0,0,0,0,0,0,1,0,0,0.23
2,1,2,3824,0,2,0,0,0,0,0,0,0,1,0,0,0.25
1,1,1,7253,0,1,0,0,0,0,0,0,1,0,0,0,0.17
5,1,6,18376,0,1,0,0,0,0,0,0,1,0,0,0,0.16
7,5,5,10339,1,1,0,0,0,0,0,0,1,0,0,0,0.18
2,2,1,15258,0,1,0,0,0,0,0,0,1,0,0,0,0.17
4,3,3,2072,1,2,0,0,0,0,0,0,0,1,0,0,0.28
5,3,3,16996,0,1,0,0,0,0,0,0,1,0,0,0,0.16
1,1,1,5398,1,2,0,0,0,0,0,0,0,0,1,0,0.44
6,5,4,1387,1,4,0,0,0,0,0,0,0,0,1,0,0.75
2,2,2,4310,1,3,0,0,0,0,0,0,1,0,0,0,0.17
4,5,1,6605,1,1,0,0,0,0,0,0,0,1,0,0,0.25
4,1,3,8589,1,1,0,0,0,0,0,0,1,0,0,0,0.16
2,1,1,1076,1,4,0,0,0,0,0,0,0,1,0,0,0.28
3,2,2,258,1,6,0,0,0,0,0,0,0,1,0,0,0.28
2,1,2,7668,1,1,0,0,0,0,0,0,0,0,1,0,0.38
1,1,1,12517,0,2,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,19069,0,1,0,0,0,0,0,0,1,0,0,0,0.15
2,2,2,6197,1,3,0,0,0,0,0,0,0,1,0,0,0.42
3,2,2,15671,1,1,0,0,0,0,0,0,0,1,0,0,0.24
6,4,5,17614,0,2,0,0,0,0,0,0,0,0,1,0,0.36
3,1,3,16690,1,3,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,17620,1,1,0,0,0,0,0,0,0,1,0,0,0.22
3,2,2,16371,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,1,4,18681,0,3,0,0,0,0,0,0,1,0,0,0,0.19
2,2,2,2587,1,5,0,0,0,0,0,0,0,1,0,0,6.28
3,1,1,8777,0,1,0,0,0,0,0,0,0,1,0,0,0.27
4,5,1,17834,0,3,0,0,0,0,0,0,1,0,0,0,0.17
1,1,1,17628,0,2,0,0,0,0,0,0,1,0,0,0,0.18
4,1,1,12883,0,2,0,0,0,0,0,0,1,0,0,0,0.19
4,5,4,17090,0,2,0,0,0,0,0,0,1,0,0,0,0.17
5,3,3,18270,1,2,0,0,0,0,0,0,0,1,0,0,0.23
6,5,4,18510,0,2,0,0,0,0,0,0,0,0,1,0,0.35
2,2,2,16403,1,6,0,0,0,0,0,0,1,0,0,0,0.17
3,1,1,16901,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,17102,1,1,0,0,0,0,0,0,0,1,0,0,0.24
2,3,2,16104,0,2,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,2066,1,5,0,0,0,0,0,0,0,0,1,0,6.05
2,2,2,3273,1,3,0,0,0,0,0,0,0,1,0,0,2.4
1,1,1,16255,0,5,0,0,0,0,0,0,1,0,0,0,0.17
5,3,3,16123,1,1,0,0,0,0,0,0,0,1,0,0,0.23
3,3,1,18755,1,2,0,0,0,0,0,0,1,0,0,0,0.18
4,0,0,14101,0,1,0,0,0,0,0,0,0,0,1,0,0.38
4,4,3,17318,1,1,0,0,0,0,0,0,1,0,0,0,0.19
2,3,3,10067,1,8,0,0,0,0,0,0,1,0,0,0,0.18
2,1,1,6699,1,2,0,0,0,0,0,0,0,1,0,0,0.76
3,2,2,13677,0,1,0,0,0,0,0,0,1,0,0,0,0.19
1,1,1,7514,1,3,0,0,0,0,0,0,1,0,0,0,0.21
2,1,1,13328,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,2,1,9269,1,2,0,0,0,0,0,0,0,0,1,0,0.91
5,2,2,8929,1,8,0,0,0,0,0,0,0,0,1,0,0.45
5,3,4,16995,1,2,0,0,0,0,0,0,0,0,1,0,0.88
3,0,0,13782,0,1,0,0,0,0,0,0,0,0,1,0,0.4
1,1,1,15375,0,1,0,0,0,0,0,0,1,0,0,0,0.18
2,1,1,13862,1,2,0,0,0,0,0,0,1,0,0,0,0.19
4,3,3,14811,0,1,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,7578,0,2,0,0,0,0,0,0,0,0,1,0,1.25
4,0,0,13069,0,2,0,0,0,0,0,0,0,0,1,0,0.41
5,0,0,15265,0,3,0,0,0,0,0,0,1,0,0,0,0.17
3,0,0,4468,0,8,0,0,0,0,0,0,0,1,0,0,0.47
4,0,0,16629,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,0,0,16032,0,2,0,0,0,0,0,0,1,0,0,0,0.18
1,1,2,18158,0,1,0,0,0,0,0,0,1,0,0,0,0.18
2,2,2,6664,1,4,0,0,0,0,0,0,0,1,0,0,0.33
5,4,5,15381,0,11,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,13700,1,2,0,0,0,0,0,0,1,0,0,0,0.18
5,0,0,12990,0,2,0,0,0,0,0,0,0,0,1,0,0.42
3,1,2,3531,0,4,0,0,0,0,0,0,0,0,1,0,0.72
4,3,4,18399,0,1,0,0,0,0,0,0,0,1,0,0,0.23
3,2,2,9381,1,1,0,0,0,0,0,0,0,1,0,0,0.26
4,1,1,5860,1,1,0,0,0,0,0,0,0,0,1,0,3.99
1,1,1,7597,0,2,0,0,0,0,0,0,1,0,0,0,0.2
3,2,2,15528,0,11,0,0,0,0,0,0,1,0,0,0,0.17
2,2,2,7544,1,3,0,0,0,0,0,0,0,1,0,0,0.37
3,1,0,11181,1,2,0,0,0,0,0,0,0,0,1,0,3.68
4,3,3,18850,0,1,0,0,0,0,0,0,0,1,0,0,0.24
2,4,0,1052,0,13,0,0,0,0,0,0,0,1,0,0,1.5
2,4,0,4579,1,3,0,0,0,0,0,0,0,1,0,0,0.34
2,1,4,11623,0,1,0,0,0,0,0,0,0,1,0,0,0.29
2,4,0,7109,1,2,0,0,0,0,0,0,0,1,0,0,1.14
2,4,0,5625,0,1,0,0,0,0,0,0,0,1,0,0,1.54
6,4,3,16488,0,1,0,0,0,0,0,0,0,0,1,0,0.5
2,2,2,12938,1,3,0,0,0,0,0,0,0,1,0,0,0.25
2,1,2,12456,0,7,0,0,0,0,0,0,1,0,0,0,0.19
7,6,6,1519,1,3,0,0,0,0,0,0,0,0,1,0,0.46
3,2,3,16198,1,1,0,0,0,0,0,0,1,0,0,0,0.15
3,2,3,9337,1,1,0,0,0,0,0,0,0,0,1,0,0.38
1,1,1,4373,1,2,0,0,0,0,0,0,1,0,0,0,0.19
2,2,1,6072,1,2,0,0,0,0,0,0,0,1,0,0,0.23
5,6,6,5060,1,2,0,0,0,0,0,0,0,0,1,0,0.34
2,1,2,10861,1,2,0,0,0,0,0,0,0,1,0,0,0.2
2,1,1,10052,1,1,0,0,0,0,0,0,0,0,1,0,0.35
8,5,5,1749,0,1,0,0,0,0,0,0,0,0,0,1,1.79
1,1,1,13802,0,1,0,0,0,0,0,0,1,0,0,0,0.15
2,2,2,10352,1,1,0,0,0,0,0,0,0,1,0,0,0.22
6,5,4,14636,0,2,0,0,0,0,0,0,1,0,0,0,0.15
3,1,2,15417,0,2,0,0,0,0,0,0,1,0,0,0,0.15
4,3,4,11079,0,1,0,0,0,0,0,0,1,0,0,0,0.15
4,2,3,6898,0,1,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,9413,1,2,0,0,0,0,0,0,1,0,0,0,0.16
5,3,3,12469,1,1,0,0,0,0,0,0,0,1,0,0,0.23
3,3,3,11368,1,2,0,0,0,0,0,0,0,1,0,0,0.21
4,5,1,17075,1,1,0,0,0,0,0,0,1,0,0,0,0.15
3,3,2,18024,0,1,0,0,0,0,0,0,1,0,0,0,0.16
2,3,2,8298,1,1,0,0,0,0,0,0,1,0,0,0,0.16
5,3,2,13020,0,1,0,0,0,0,0,0,0,1,0,0,0.2
4,3,1,10160,1,1,0,0,0,0,0,0,1,0,0,0,0.15
4,5,4,8839,1,3,0,0,0,0,0,0,0,0,1,0,0.31
4,2,1,15823,0,1,0,0,0,0,0,0,1,0,0,0,0.15
6,3,1,3685,1,1,0,0,0,0,0,0,0,1,0,0,0.24
3,2,2,5435,1,1,0,0,0,0,0,0,0,0,1,0,0.47
4,2,4,2474,1,1,0,0,0,0,0,0,0,1,0,0,0.23
1,2,1,7115,1,1,0,0,0,0,0,0,0,1,0,0,0.25
3,3,2,12540,0,1,0,0,0,0,0,0,1,0,0,0,0.1
1,1,2,11760,1,1,0,0,0,0,0,0,0,0,1,0,0.35
3,3,2,17272,1,1,0,0,0,0,0,0,0,1,0,0,0.21
2,3,3,2241,1,2,0,0,0,0,0,0,0,0,1,0,0.72
2,2,2,17096,0,1,0,0,0,0,0,0,1,0,0,0,0.15
5,4,2,186,1,2,0,0,0,0,0,0,1,0,0,0,0.65
4,2,3,3237,1,2,0,0,0,0,0,0,0,1,0,0,0.23
6,4,4,7085,1,2,0,0,0,0,0,0,0,1,0,0,0.22
4,5,3,5856,1,2,0,0,0,0,0,0,0,0,1,0,0.34
4,3,3,15836,1,2,0,0,0,0,0,0,1,0,0,0,0.15
4,2,2,14470,0,1,0,0,0,0,0,0,0,1,0,0,0.22
4,4,1,942,1,3,0,0,0,0,0,0,0,1,0,0,0.26
5,5,2,9325,1,2,0,0,0,0,0,0,0,1,0,0,0.22
5,3,2,6560,0,1,0,0,0,0,0,0,0,1,0,0,0.24
4,2,2,8403,1,1,0,0,0,0,0,0,0,0,1,0,0.35
3,2,3,14782,1,1,0,0,0,0,0,0,1,0,0,0,0.15
2,1,2,10037,0,2,0,0,0,0,0,0,1,0,0,0,0.16
6,3,3,18960,1,1,0,0,0,0,0,0,1,0,0,0,0.15
4,1,2,2375,1,3,0,0,0,0,0,0,0,0,0,1,2
3,3,2,6762,1,1,0,0,0,0,0,0,0,0,1,0,0.3
3,2,2,8111,0,1,0,0,0,0,0,0,1,0,0,0,0.15
1,0,0,2100,1,1,0,0,0,0,0,0,0,0,1,0,1.38
5,4,0,1079,0,5,0,0,0,0,0,0,1,0,0,0,0.19
3,2,2,5946,1,1,0,0,0,0,0,0,0,1,0,0,0.22
6,5,5,6194,1,1,0,0,0,0,0,0,0,1,0,0,0.23
5,5,4,8449,1,3,0,0,0,0,0,0,1,0,0,0,0.16
3,3,3,14382,0,2,0,0,0,0,0,0,1,0,0,0,0.15
4,3,3,8328,1,1,0,0,0,0,0,0,1,0,0,0,0.16
2,3,1,4289,1,5,0,0,0,0,0,0,1,0,0,0,0.16
2,1,1,4136,1,4,0,0,0,0,0,0,0,1,0,0,0.25
5,3,4,5546,0,2,0,0,0,0,0,0,0,1,0,0,0.21
5,7,3,15861,0,1,0,0,0,0,0,0,1,0,0,0,0.15
4,4,4,7421,1,1,0,0,0,0,0,0,0,0,1,0,0.33
5,4,3,10014,1,1,0,0,0,0,0,0,1,0,0,0,0.15
1,1,1,16143,0,1,0,0,0,0,0,0,1,0,0,0,0.15
5,5,3,3444,1,4,0,0,0,0,0,0,0,0,1,0,0.34
5,3,2,7265,1,3,0,0,0,0,0,0,0,0,1,0,0.89
3,3,2,6331,0,1,0,0,0,0,0,0,0,0,1,0,0.42
4,5,4,3620,1,4,0,0,0,0,0,0,0,0,1,0,0.35
4,4,2,7567,0,2,0,0,0,0,0,0,1,0,0,0,0.15
2,3,3,12042,0,2,0,0,0,0,0,0,1,0,0,0,0.15
3,1,1,8620,1,1,0,0,0,0,0,0,0,0,1,0,0.35
2,1,2,11825,1,2,0,0,0,0,0,0,1,0,0,0,0.17
3,1,2,14204,1,1,0,0,0,0,0,0,0,1,0,0,0.22
2,1,2,16300,0,1,0,0,0,0,0,0,1,0,0,0,0.15
3,4,1,7873,0,1,0,0,0,0,0,0,1,0,0,0,0.17
5,5,5,6795,1,2,0,0,0,0,0,0,0,1,0,0,0.22
1,1,1,8493,0,2,0,0,0,0,0,0,1,0,0,0,0.16
5,3,3,14496,0,1,0,0,0,0,0,0,0,1,0,0,0.23
2,3,1,13401,1,1,0,0,0,0,0,0,1,0,0,0,0.16
5,2,3,18601,1,1,0,0,0,0,0,0,1,0,0,0,0.18
6,6,6,4165,1,3,0,0,0,0,0,0,0,0,1,0,0.35
2,2,1,10791,1,2,0,0,0,0,0,0,0,1,0,0,0.23
5,5,3,17732,0,1,0,0,0,0,0,0,1,0,0,0,0.15
1,1,2,5528,1,1,0,0,0,0,0,0,0,0,1,0,0.41
4,2,2,15519,1,2,0,0,0,0,0,0,1,0,0,0,0.15
5,4,5,7857,1,4,0,0,0,0,0,0,0,1,0,0,0.22
5,4,4,2454,1,1,0,0,0,0,0,0,0,0,0,1,3.42
2,3,0,731,0,3,0,0,0,0,0,0,0,0,1,0,2.75
6,6,5,16182,0,1,0,0,0,0,0,0,0,0,1,0,0.33
1,1,2,13077,1,3,0,0,0,0,0,0,0,1,0,0,0.22
2,2,2,14928,0,1,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,11741,1,1,0,0,0,0,0,0,0,1,0,0,0.23
1,2,1,15902,0,1,0,0,0,0,0,0,1,0,0,0,0.15
3,2,1,12576,0,1,0,0,0,0,0,0,1,0,0,0,0.15
5,6,6,7776,1,1,0,0,0,0,0,0,0,0,0,1,0.65
2,1,2,14825,0,2,0,0,0,0,0,0,1,0,0,0,0.15
2,2,1,1693,0,2,0,0,0,0,0,0,1,0,0,0,0.17
6,5,6,13875,0,1,0,0,0,0,0,0,1,0,0,0,0.15
3,4,1,14424,1,1,0,0,0,0,0,0,1,0,0,0,0.15
5,3,5,13419,0,1,0,0,0,0,0,0,1,0,0,0,0.16
3,2,2,9905,1,2,0,0,0,0,0,0,1,0,0,0,0.16
1,4,0,10701,0,3,0,0,0,0,0,0,1,0,0,0,0.17
2,1,1,14831,0,2,0,0,0,0,0,0,1,0,0,0,0.19
4,2,2,15407,1,4,0,0,0,0,0,0,0,1,0,0,0.26
4,4,5,17790,0,1,0,0,0,0,0,0,0,1,0,0,0.24
3,2,2,12526,1,3,0,0,0,0,0,0,0,1,0,0,0.26
2,2,1,15661,0,7,0,0,0,0,0,0,1,0,0,0,0.19
2,2,1,8500,0,2,0,0,0,0,0,0,0,0,1,0,0.59
5,3,3,16204,1,2,0,0,0,0,0,0,0,0,1,0,0.76
3,2,2,12103,1,3,0,0,0,0,0,0,0,1,0,0,0.25
2,1,1,14634,0,1,0,0,0,0,0,0,1,0,0,0,0.19
5,3,3,18006,0,2,0,0,0,0,0,0,0,0,1,0,0.35
8,6,7,9959,0,2,0,0,0,0,0,0,0,0,1,0,0.49
1,1,1,4865,1,3,0,0,0,0,0,0,1,0,0,0,0.21
4,2,2,6691,0,1,0,0,0,0,0,0,0,0,1,0,2.46
2,3,1,9932,1,8,0,0,0,0,0,0,1,0,0,0,0.19
2,1,2,16515,0,4,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,12642,1,1,0,0,0,0,0,0,0,0,1,0,0.45
4,0,0,7518,0,1,0,0,0,0,0,0,0,0,1,0,1.45
5,4,4,15550,0,5,0,0,0,0,0,0,0,1,0,0,0.23
2,1,1,16366,0,1,0,0,0,0,0,0,1,0,0,0,0.2
2,1,1,4428,1,3,0,0,0,0,0,0,1,0,0,0,0.24
4,2,2,10354,1,3,0,0,0,0,0,0,1,0,0,0,0.19
3,1,1,4451,1,2,0,0,0,0,0,0,0,0,1,0,6.3
4,3,3,15424,0,1,0,0,0,0,0,0,0,0,1,0,0.35
4,1,1,12708,0,1,0,0,0,0,0,0,1,0,0,0,0.18
2,1,1,13507,0,1,0,0,0,0,0,0,0,1,0,0,0.33
2,1,2,11372,0,2,0,0,0,0,0,0,1,0,0,0,0.2
3,1,3,12309,0,2,0,0,0,0,0,0,1,0,0,0,0.19
3,1,2,11893,0,2,0,0,0,0,0,0,0,1,0,0,0.33
4,1,2,13729,1,1,0,0,0,0,0,0,0,1,0,0,0.25
2,2,2,10708,0,5,0,0,0,0,0,0,1,0,0,0,0.24
5,4,3,9830,1,4,0,0,0,0,0,0,0,0,1,0,0.62
2,0,0,15091,0,2,0,0,0,0,0,0,0,0,1,0,0.5
3,2,2,18498,0,2,0,0,0,0,0,0,1,0,0,0,0.18
4,2,2,14334,0,1,0,0,0,0,0,0,0,0,1,0,0.43
2,1,1,17842,1,1,0,0,0,0,0,0,0,1,0,0,0.24
5,4,3,16889,1,1,0,0,0,0,0,0,0,0,1,0,0.65
4,1,1,17636,0,1,0,0,0,0,0,0,0,1,0,0,0.24
2,1,1,11502,0,6,0,0,0,0,0,0,1,0,0,0,0.21
4,3,2,18056,0,1,0,0,0,0,0,0,0,1,0,0,0.25
4,3,3,18712,0,1,0,0,0,0,0,0,1,0,0,0,0.18
5,4,3,18921,0,1,0,0,0,0,0,0,0,1,0,0,0.23
5,3,3,18922,0,2,0,0,0,0,0,0,0,0,1,0,0.4
4,2,3,16551,0,1,0,0,0,0,0,0,0,0,1,0,0.39
3,3,1,14661,0,1,0,0,0,0,0,0,0,1,0,0,0.24
5,3,3,15450,0,2,0,0,0,0,0,0,1,0,0,0,0.18
4,2,2,2288,1,25,0,0,0,0,0,0,1,0,0,0,0.19
2,1,1,2602,1,2,0,0,0,0,0,0,1,0,0,0,0.45
2,1,2,17658,0,2,0,0,0,0,0,0,1,0,0,0,0.19
5,4,4,18726,0,2,0,0,0,0,0,0,0,0,1,0,0.36
4,4,3,13453,0,1,0,0,0,0,0,0,0,1,0,0,0.25
3,2,2,3934,1,2,0,0,0,0,0,0,0,1,0,0,7.53
3,4,1,17660,0,8,0,0,0,0,0,0,1,0,0,0,0.17
1,1,2,14366,0,7,0,0,0,0,0,0,0,1,0,0,0.26
4,4,4,18083,0,3,0,0,0,0,0,0,0,0,1,0,0.39
3,2,2,8919,0,1,0,0,0,0,0,0,0,1,0,0,0.27
